"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","Regional","2015-08-31",5.15,362
"Departure","Regional","2015-09-01",3.32,342
"Departure","Regional","2015-09-02",8.56,355
"Departure","Regional","2015-09-03",4.26,358
"Departure","Regional","2015-09-04",6.49,367
"Departure","Regional","2015-09-05",6.59,222
"Departure","Regional","2015-09-06",3.57,213
"Departure","Regional","2015-09-07",9.07,330
"Departure","Regional","2015-09-08",17.78,302
"Departure","Regional","2015-09-09",13.35,330
"Departure","Regional","2015-09-10",8.23,323
"Departure","Regional","2015-09-11",11.72,348
"Departure","Regional","2015-09-12",18.36,233
"Departure","Regional","2015-09-13",3.45,258
"Departure","Regional","2015-09-14",2.57,350
"Departure","Regional","2015-09-15",2.49,334
"Departure","Regional","2015-09-16",6.13,332
"Departure","Regional","2015-09-17",2.76,372
"Departure","Regional","2015-09-18",4.57,376
"Departure","Regional","2015-09-19",8.62,248
"Departure","Regional","2015-09-20",6.61,233
"Departure","Regional","2015-09-21",4.51,359
"Departure","Regional","2015-09-22",8.07,318
"Departure","Regional","2015-09-23",7.02,307
"Departure","Regional","2015-09-24",4.25,357
"Departure","Regional","2015-09-25",8.49,346
"Departure","Regional","2015-09-26",7.43,251
"Departure","Regional","2015-09-27",6.86,242
"Departure","Regional","2015-09-28",10.94,335
"Departure","Regional","2015-09-29",4.94,325
"Departure","Regional","2015-09-30",12.35,323
"Departure","Regional","2015-10-01",8.09,339
"Departure","Regional","2015-10-02",7.66,368
"Departure","Regional","2015-10-03",12.83,242
"Departure","Regional","2015-10-04",4.43,267
"Departure","Regional","2015-10-05",8.68,341
"Departure","Regional","2015-10-06",3.92,333
"Departure","Regional","2015-10-07",5.8,352
"Departure","Regional","2015-10-08",5.57,328
"Departure","Regional","2015-10-09",5.91,371
"Departure","Regional","2015-10-10",12.09,242
"Departure","Regional","2015-10-11",4.66,207
"Departure","Regional","2015-10-12",6.83,311
"Departure","Regional","2015-10-13",4.28,352
"Departure","Regional","2015-10-14",7.09,331
"Departure","Regional","2015-10-15",6.13,351
"Departure","Regional","2015-10-16",5.44,356
"Departure","Regional","2015-10-17",9.75,242
"Departure","Regional","2015-10-18",4.05,256
"Departure","Regional","2015-10-19",4.85,347
"Departure","Regional","2015-10-20",4.84,329
"Departure","Regional","2015-10-21",6.37,334
"Departure","Regional","2015-10-22",11.57,341
"Departure","Regional","2015-10-23",12.08,352
"Departure","Regional","2015-10-24",5.44,240
"Departure","Regional","2015-10-25",3.69,221
"Departure","Regional","2015-10-26",7.8,333
"Departure","Regional","2015-10-27",9.71,323
"Departure","Regional","2015-10-28",11.25,352
"Departure","Regional","2015-10-29",5.94,347
"Departure","Regional","2015-10-30",7.16,356
"Departure","Regional","2015-10-31",1.98,224
"Departure","Regional","2015-11-01",3.09,201
"Departure","Regional","2015-11-02",5.46,293
"Departure","Regional","2015-11-03",8.67,340
"Departure","Regional","2015-11-04",6.74,345
"Departure","Regional","2015-11-05",7.67,352
"Departure","Regional","2015-11-06",6.23,355
"Departure","Regional","2015-11-07",4.7,251
"Departure","Regional","2015-11-08",3.77,246
"Departure","Regional","2015-11-09",4.56,348
"Departure","Regional","2015-11-10",14.28,325
"Departure","Regional","2015-11-11",7.92,332
"Departure","Regional","2015-11-12",5.96,339
"Departure","Regional","2015-11-13",4.78,345
"Departure","Regional","2015-11-14",8.45,253
"Departure","Regional","2015-11-15",7.96,246
"Departure","Regional","2015-11-16",3.98,385
"Departure","Regional","2015-11-17",3.28,341
"Departure","Regional","2015-11-18",4.28,362
"Departure","Regional","2015-11-19",7.25,359
"Departure","Regional","2015-11-20",7.21,346
"Departure","Regional","2015-11-21",0.94,249
"Departure","Regional","2015-11-22",1.04,260
"Departure","Regional","2015-11-23",4.98,369
"Departure","Regional","2015-11-24",4.27,372
"Departure","Regional","2015-11-25",1.95,372
"Departure","Regional","2015-11-26",2.98,384
"Departure","Regional","2015-11-27",1.95,383
"Departure","Regional","2015-11-28",2.66,264
"Departure","Regional","2015-11-29",4.89,261
"Departure","Regional","2015-11-30",9.35,367
"Departure","Regional","2015-12-01",5.81,332
"Departure","Regional","2015-12-02",11.65,323
"Departure","Regional","2015-12-03",14.1,336
"Departure","Regional","2015-12-04",11.14,338
"Departure","Regional","2015-12-05",10.8,254
"Departure","Regional","2015-12-06",9.42,262
"Departure","Regional","2015-12-07",9.97,346
"Departure","Regional","2015-12-08",5.68,324
"Departure","Regional","2015-12-09",9.36,346
"Departure","Regional","2015-12-10",12.69,346
"Departure","Regional","2015-12-11",9.45,358
"Departure","Regional","2015-12-12",16.02,241
"Departure","Regional","2015-12-13",11.07,228
"Departure","Regional","2015-12-14",11.61,345
"Departure","Regional","2015-12-15",13.54,345
"Departure","Regional","2015-12-16",9.51,382
"Departure","Regional","2015-12-17",6.97,380
"Departure","Regional","2015-12-18",11.61,401
"Departure","Regional","2015-12-19",7.89,313
"Departure","Regional","2015-12-20",5.6,286
"Departure","Regional","2015-12-21",12.89,384
"Departure","Regional","2015-12-22",18.23,371
"Departure","Regional","2015-12-23",6.58,365
"Departure","Regional","2015-12-24",7.18,254
"Departure","Regional","2015-12-25",7.59,247
"Departure","Regional","2015-12-26",13.11,215
"Departure","Regional","2015-12-27",1.25,247
"Departure","Regional","2015-12-28",8.25,313
"Departure","Regional","2015-12-29",11.97,300
"Departure","Regional","2015-12-30",4.9,312
"Departure","Regional","2015-12-31",4.65,269
"Departure","Regional","2016-01-01",4.01,230
"Departure","Regional","2016-01-02",5.62,216
"Departure","Regional","2016-01-03",2.52,229
"Departure","Regional","2016-01-04",5.82,315
"Departure","Regional","2016-01-05",4.57,294
"Departure","Regional","2016-01-06",5.69,322
"Departure","Regional","2016-01-07",4.78,314
"Departure","Regional","2016-01-08",8.15,306
"Departure","Regional","2016-01-09",20.04,214
"Departure","Regional","2016-01-10",17.92,220
"Departure","Regional","2016-01-11",8.92,288
"Departure","Regional","2016-01-12",13.16,279
"Departure","Regional","2016-01-13",26.49,263
"Departure","Regional","2016-01-14",12.68,300
"Departure","Regional","2016-01-15",12.86,280
"Departure","Regional","2016-01-16",27.44,201
"Departure","Regional","2016-01-17",13.59,213
"Departure","Regional","2016-01-18",14.39,279
"Departure","Regional","2016-01-19",8.73,286
"Departure","Regional","2016-01-20",8.59,280
"Departure","Regional","2016-01-21",15.53,281
"Departure","Regional","2016-01-22",11.71,293
"Departure","Regional","2016-01-23",9.95,226
"Departure","Regional","2016-01-24",11.1,205
"Departure","Regional","2016-01-25",8.94,298
"Departure","Regional","2016-01-26",8.94,291
"Departure","Regional","2016-01-27",13.32,303
"Departure","Regional","2016-01-28",4.63,317
"Departure","Regional","2016-01-29",9.89,328
"Departure","Regional","2016-01-30",10.53,236
"Departure","Regional","2016-01-31",4.96,221
"Departure","Regional","2016-02-01",10.4,295
"Departure","Regional","2016-02-02",7.58,296
"Departure","Regional","2016-02-03",15.88,294
"Departure","Regional","2016-02-04",8.28,310
"Departure","Regional","2016-02-05",8.03,297
"Departure","Regional","2016-02-06",10.62,226
"Departure","Regional","2016-02-07",0.15,175
"Departure","Regional","2016-02-08",1.77,202
"Departure","Regional","2016-02-09",1.92,231
"Departure","Regional","2016-02-10",2.57,286
"Departure","Regional","2016-02-11",7.16,290
"Departure","Regional","2016-02-12",3.2,276
"Departure","Regional","2016-02-13",2.22,223
"Departure","Regional","2016-02-14",3.67,227
"Departure","Regional","2016-02-15",12.36,326
"Departure","Regional","2016-02-16",6.38,294
"Departure","Regional","2016-02-17",18.41,285
"Departure","Regional","2016-02-18",10.58,303
"Departure","Regional","2016-02-19",13.95,294
"Departure","Regional","2016-02-20",8.27,230
"Departure","Regional","2016-02-21",3.88,210
"Departure","Regional","2016-02-22",2.39,285
"Departure","Regional","2016-02-23",5.94,304
"Departure","Regional","2016-02-24",4.33,301
"Departure","Regional","2016-02-25",2.35,290
"Departure","Regional","2016-02-26",6.95,316
"Departure","Regional","2016-02-27",4.95,224
"Departure","Regional","2016-02-28",4.19,205
"Departure","Regional","2016-02-29",3.98,295
"Departure","Regional","2016-03-01",5.1,304
"Departure","Regional","2016-03-02",8.32,260
"Departure","Regional","2016-03-03",9.98,285
"Departure","Regional","2016-03-04",11.2,303
"Departure","Regional","2016-03-05",9.04,237
"Departure","Regional","2016-03-06",3.56,214
"Departure","Regional","2016-03-07",9.39,294
"Departure","Regional","2016-03-08",6.44,285
"Departure","Regional","2016-03-09",10.42,289
"Departure","Regional","2016-03-10",9.75,307
"Departure","Regional","2016-03-11",18.17,282
"Departure","Regional","2016-03-12",5.37,104
"Departure","Regional","2016-03-13",3.25,112
"Departure","Regional","2016-03-14",6.84,182
"Departure","Regional","2016-03-15",2.47,381
"Departure","Regional","2016-03-16",6.43,317
"Departure","Regional","2016-03-17",9.72,273
"Departure","Regional","2016-03-18",5.89,314
"Departure","Regional","2016-03-19",5.85,211
"Departure","Regional","2016-03-20",-0.15,67
"Departure","Regional","2016-03-21",2.38,285
"Departure","Regional","2016-03-22",2.68,285
"Departure","Regional","2016-03-23",3.55,287
"Departure","Regional","2016-03-24",4.91,235
"Departure","Regional","2016-03-25",7.83,230
"Departure","Regional","2016-03-26",0.48,222
"Departure","Regional","2016-03-27",-2.1,224
"Departure","Regional","2016-03-28",7.93,324
"Departure","Regional","2016-03-29",2.03,286
"Departure","Regional","2016-03-30",4.29,301
"Departure","Regional","2016-03-31",1.59,299
"Departure","Regional","2016-04-01",2,307
"Departure","Regional","2016-04-02",8.09,222
"Departure","Regional","2016-04-03",2.04,220
